zip,city,state,name,price,rating,review_count,type,latitude,longitude,Min_Dist,Min_Name,Select_Dist,Select_Name,Date_Issued
60614,Chicago,IL,Nori Sushi Bar - Lakeview,$$,4.0,488,Asian Fusion,41.932718,-87.65353499999999,,,,,
60614,Chicago,IL,Shine Restaurant,$$,3.5,332,Asian Fusion,41.921935818745105,-87.64836735160509,,,2.579004590727237,SHINE RESTAURANT,04/12/2011
60614,Chicago,IL,Asian Cajun,$$,4.0,225,Asian Fusion,41.92604,-87.66852,,,17.430426618712985,ASIAN CAJUN,12/14/2017
60614,Chicago,IL,Circle Sushi & Grill,$$,4.0,167,Asian Fusion,41.9116301504361,-87.64791995286942,,,18.91872642338842,CIRCLE SUSHI & GRILL,01/17/2018
60614,Chicago,IL,Miss Asia,$$,4.0,258,Asian Fusion,41.933169899999996,-87.64076999999999,,,20.127181673138615,"MISS ASIA, LLC",03/20/2017
60615,Chicago,IL,Chant,$$,3.5,424,Asian Fusion,41.7994154258194,-87.588751312442,,,2.8912805324114776,CHANT,04/30/2018
60615,Chicago,IL,Saucy Porka,$$,4.0,40,Asian Fusion,41.79538,-87.59696,,,23.648510007621503,"Saucy Porka Hyde Park, LLC",07/31/2018
60615,Chicago,IL,Eto'o Modern Asian Cuisine,$$,3.5,50,Asian Fusion,41.799368900000005,-87.5922029,,,,,
60616,Chicago,IL,Go 4 Food,$$,4.0,636,Asian Fusion,41.851085,-87.6326203,,,5.345077408582821,GO 4 FOOD INC.,05/10/2018
60616,Chicago,IL,Hing Kee Restaurant,$$,3.5,507,Asian Fusion,41.853947999999995,-87.633651,,,38.1306972685241,2101 CHINESE RESTAURANT,04/17/2003
60616,Chicago,IL,Joy Yee Plus,$$,3.5,323,Asian Fusion,41.853795,-87.63469599999999,,,35.77372936085457,JOY YEE PLUS,05/14/2018
60617,Chicago,IL,New Chop Suey,$,2.5,3,Asian Fusion,41.7294425964355,-87.55084228515621,,,21.4230680780896,NEW CHOP SUEY,06/27/2008
60618,Chicago,IL,Friendship Chinese Restaurant,$$,3.5,777,Asian Fusion,41.9324798583984,-87.7135467529297,,,16.88657835349018,FRIENDSHIP RESTAURANT,03/14/2017
60620,Chicago,IL,Ho Ho Restaurant,$,4.0,13,Asian Fusion,41.7504086,-87.6441649,,,9.685611398332094,HO HO RESTAURANT,07/17/2014
60622,Chicago,IL,Kai Zan,$$$,4.5,872,Asian Fusion,41.895505137499796,-87.6915407180786,,,12.287911298549512,Kai Zan,04/19/2018
60622,Chicago,IL,En Hakkore 2.0,$$,4.5,368,Asian Fusion,41.90869,-87.6743,,,21.074447194017267,EN HAKKORE 2.0,02/16/2018
60622,Chicago,IL,Oiistar,$$,4.0,874,Asian Fusion,41.9070880100627,-87.6720839738846,,,2.1620061057706326,OIISTAR,08/31/2018
60622,Chicago,IL,Mott St,$$,4.0,646,Asian Fusion,41.9071254164458,-87.66738346057508,,,10.860809183774379,MOTT ST.,09/21/2016
60622,Chicago,IL,Silli Kori,$$,4.5,172,Asian Fusion,41.90286,-87.67935,,,20.29871698380045,Silli Kori,10/27/2010
60622,Chicago,IL,MAK Restaurant,$$,4.0,229,Asian Fusion,41.9032611,-87.6759818,,,,,
60622,Chicago,IL,Urbanbelly,$$,4.0,188,Asian Fusion,41.90975,-87.6778099,,,40.52956771020095,URBANBELLY WICKER PARK,03/16/2018
60625,Chicago,IL,Jibek Jolu,$$,4.0,297,Asian Fusion,41.9732243,-87.69135779999999,,,10.18468512023082,JIBEK JOLU,09/12/2017
60625,Chicago,IL,2 Asian Brothers,$,4.0,170,Asian Fusion,41.97599,-87.70962,,,15.8961706831353,2 ASIAN BROTHERS,06/28/2017
60634,Chicago,IL,Li Hing,$,4.0,109,Asian Fusion,41.93878,-87.77103000000001,,,19.747082880612414,LI HING INC,05/08/2018
60634,Chicago,IL,Ninja Sushi & Thai Restaurant,$$,4.0,95,Asian Fusion,41.952448,-87.7671049,,,,,
60637,Chicago,IL,Seoul Taco,$$,4.5,11,Asian Fusion,41.79139813118329,-87.5939189784715,,,,,
60638,Chicago,IL,Sarku Japan,$$,1.0,1,Asian Fusion,41.759021999999995,-87.744843,,,,,
60639,Chicago,IL,Googoo's Table,$,3.5,43,Asian Fusion,41.917308807373,-87.7361297607422,,,17.657928018785515,GOOGOO'S TABLE,08/14/2017
60640,Chicago,IL,Pokiology,$$,4.5,185,Asian Fusion,41.965489041314,-87.6613923567586,,,19.206194490637117,POKIOLOGY,08/09/2016
60640,Chicago,IL,Dib,$$,3.5,318,Asian Fusion,41.9689463,-87.65568209999999,,,,,
60640,Chicago,IL,Furama Restaurant,$$,3.5,419,Asian Fusion,41.9719356,-87.6599421,,,41.41261755104182,THAI PASTRY RESTAURANT,07/11/2017
60640,Chicago,IL,Lao Sze Chuan - Uptown,$$,3.5,429,Asian Fusion,41.970021,-87.659915,,,9.114568874542696,LAO SZE CHUAN UPTOWN,07/24/2017
60640,Chicago,IL,Miso Asian Kitchen,$,4.0,126,Asian Fusion,41.96314,-87.6556,,,20.02288701115729,MISO ASIAN KITCHEN,02/26/2016
60641,Chicago,IL,Manee Thai Restaurant,$$,3.0,281,Asian Fusion,41.94624,-87.7277,,,,,
60641,Chicago,IL,Ysabel's Grill,$$,3.0,26,Asian Fusion,41.953514899999995,-87.75036329999999,,,10.10173694460833,YSABEL'S FILIPINO CUISINE,08/14/2017
60646,Chicago,IL,King Pho,$,3.5,269,Asian Fusion,41.9974974561978,-87.7644239746759,,,6.887322875516511,KING PHO,06/06/2016
60646,Chicago,IL,Chai's Asian Bistro,$$,4.0,81,Asian Fusion,41.989931836724296,-87.7479629963636,,,9.252353939779667,CHAI ASIAN BISTRO,11/22/2017
60646,Chicago,IL,Kung Fu Wok Restaurant,$$,3.5,3,Asian Fusion,41.99508,-87.78528,,,17.944017055752276,KUNG FU WOK RESTAURANT,10/10/2018
60647,Chicago,IL,Serai,$$,4.5,440,Asian Fusion,41.920613200000005,-87.69333940000001,,,25.944890838370117,SERAI,08/27/2015
60647,Chicago,IL,The Bento Box,$$,4.5,225,Asian Fusion,41.91786,-87.68436,,,,,
60647,Chicago,IL,RYUU Asian BBQ & Sushi,$$,4.5,163,Asian Fusion,41.9313684850931,-87.71131798624991,,,8.313708514954046,RYUU ASIAN BBQ,09/01/2016
60647,Chicago,IL,Trike,$$,4.0,187,Asian Fusion,41.9276161193848,-87.70455932617192,,,,,
60647,Chicago,IL,Bixi Beer,$$,4.0,118,Asian Fusion,41.9271457780326,-87.70398641880101,,,4.010688808676106,BIXI BREWERY,07/13/2018
60647,Chicago,IL,Landbirds,$$,4.5,38,Asian Fusion,41.927640000000004,-87.69782,,,17.872607736781355,LANDBIRDS,10/05/2018
60653,Chicago,IL,De Rice,$,3.5,77,Asian Fusion,41.8096849,-87.6028599,,,,,
60654,Chicago,IL,Three Dots and a Dash,$$,4.0,2741,Asian Fusion,41.890439130327294,-87.6306027367742,,,38.04746994002497,THREE DOTS AND A DASH,05/19/2017
60654,Chicago,IL,Sunda,$$$,4.0,2610,Asian Fusion,41.890946899999996,-87.63172440000001,,,9.19935077206921,SUNDA,02/09/2009
60654,Chicago,IL,Seoul Taco,$,4.0,540,Asian Fusion,41.8959233394607,-87.63139575015622,,,9.129976748723523,SEOUL TACO,06/14/2018
60654,Chicago,IL,Katana Sushi & Robata Bar,$$$$,4.0,202,Asian Fusion,41.8890840112679,-87.6295050458455,,,,,
60657,Chicago,IL,BITES,$$,4.0,432,Asian Fusion,41.942209999999996,-87.65209,,,17.47395192307362,BITES,04/16/2008
60657,Chicago,IL,Rice'N Bread,$,4.5,287,Asian Fusion,41.9446344810848,-87.6540841498032,,,6.226003113407636,Rice'n Bread,04/09/2013
60657,Chicago,IL,Pho's Spicier Thai Cuisine,$,4.0,533,Asian Fusion,41.942444,-87.670869,,,9.066144342355381,PHO'S THAI CUISINE,11/29/2017
60657,Chicago,IL,Wakamono,$$,3.5,500,Asian Fusion,41.9423546,-87.6442834,,,8.396751607129916,WAKAMONO,01/06/2005
60657,Chicago,IL,bopNgrill Belmont,$$,4.0,169,Asian Fusion,41.9399377250105,-87.65238026441808,,,21.032594091124466,La Boulangerie Belmont,11/28/2018
60657,Chicago,IL,Yellowtail Sushi Bar and Asian Kitchen,$$,4.0,239,Asian Fusion,41.9388197,-87.64444870000001,,,6.4251043868603945,HATSU HANA RESTAURANT/YELLOWTAIL SUSHI & ASIAN KITCHEN,01/24/2018
60657,Chicago,IL,Ping Pong,$$,3.5,591,Asian Fusion,41.9424108,-87.6446454,,,23.6455030630097,PING PONG,02/10/2011
60657,Chicago,IL,Tanuki,$$,4.0,235,Asian Fusion,41.9365467454796,-87.65416874900141,,,6.9399333615322085,TANUKI,05/17/2017
60657,Chicago,IL,Four Belly,$$,3.5,259,Asian Fusion,41.94062755846279,-87.6510916202377,,,11.930961441638765,FOUR BELLY,10/02/2015
60657,Chicago,IL,Glaze Teriyaki,$$,4.0,165,Asian Fusion,41.938117999999996,-87.6445007,,,6.890057947674284,GLAZE TERIYAKI GRILL,12/01/2017
60657,Chicago,IL,Rise Sushi & Sake Lounge,$$,3.5,428,Asian Fusion,41.943632,-87.663533,,,,,
60659,Chicago,IL,Yeowoosai,$$,4.0,171,Asian Fusion,41.995304,-87.6997413,,,,,
60659,Chicago,IL,Ajwaah Sweets,$,5.0,33,Asian Fusion,41.9975851,-87.69200759999998,,,0.2714421678063812,AJWAAH SWEETS,06/21/2017
60659,Chicago,IL,Pho 5lua,$$,3.5,117,Asian Fusion,41.9955733,-87.7127057,,,11.268805438468268,PHO NAM LUA,05/30/2017
60660,Chicago,IL,Summer,$$,3.5,200,Asian Fusion,41.99427,-87.65937,,,21.583300977739526,SUMMER,07/06/2017
60660,Chicago,IL,Rice Thai Asian Kitchen,$$,4.0,73,Asian Fusion,41.9901249,-87.6597621,,,1.4163003900518598,RICE THAI ASIAN KITCHEN,05/03/2018
60660,Chicago,IL,Nori Sushi - Edgewater,$$,3.5,189,Asian Fusion,41.9980624,-87.6621615,,,15.226269725317218,NORI SUSHI & NOODLE SHOP,07/10/2017
60660,Chicago,IL,En Lai Asian Grill,$$,3.5,123,Asian Fusion,41.9922295,-87.66072079999999,,,20.08993324443657,"EN LAI ASIAN GRILL, INC.",06/18/2018
60614,Chicago,IL,Cafe Vienna,$,4.0,619,Austrian,41.928489,-87.642033,,,0.9591424857923526,CAFE VIENNA,08/31/2016
60607,Chicago,IL,La Sirena Clandestina,$$,4.0,481,Brazilian,41.887103,-87.651697,,,39.332378760680825,LA SIRENA CLANDESTINA,05/15/2018
60611,Chicago,IL,Texas de Brazil,$$$,4.0,181,Brazilian,41.891161,-87.62211500000001,,,9.221475759477073,TEXAS DE BRAZIL,08/10/2017
60612,Chicago,IL,Sinha Elegant Cuisine,$$,4.5,132,Brazilian,41.87888,-87.67735,,,5.838733653996857,"SINHA, LTD",09/06/2018
60615,Chicago,IL,Fabiana's Bakery,$$,4.0,65,Brazilian,41.7997729339275,-87.58428587354281,,,16.055518417007065,FABIANA'S BAKERY,05/17/2017
60625,Chicago,IL,Brazilian Bowl,$$,4.0,139,Brazilian,41.96861810000001,-87.7086805,,,13.5488201308351,Brazilian Bowl Fresh Grill,05/15/2018
60647,Chicago,IL,Brasil Legal Cafe,$$,4.0,39,Brazilian,41.921620000000004,-87.68719,,,16.913259398763934,BRASIL LEGAL,10/20/2017
60653,Chicago,IL,Norman's Bistro,$$,3.0,174,Brazilian,41.81667,-87.60146,,,29.041743844208206,NORMAN'S,12/01/2016
60654,Chicago,IL,Fogo de Chão Brazilian Steakhouse,$$$,4.5,1525,Brazilian,41.8942208218562,-87.6323306601503,,,18.744789260747105,FOGO DE CHAO CHURRASCARIA (CHICAGO) LLC,02/26/2018
60654,Chicago,IL,ZED451,$$$,4.0,1302,Brazilian,41.896111,-87.63101999999999,,,40.721591514904475,ZED 451,01/26/2018
60657,Chicago,IL,Brazilian Bowl,$,4.0,446,Brazilian,41.940256,-87.644653,,,9.289538327346685,The Brazilian Bowl,05/15/2018
60660,Chicago,IL,CFA Clubhouse,$$,5.0,4,Brazilian,41.9932767,-87.6703349,,,,,
60601,Chicago,IL,Elephant & Castle,$$,3.0,545,British,41.885509899999995,-87.62603,,,11.419977331288493,ELEPHANT & CASTLE,11/02/2012
60603,Chicago,IL,Elephant & Castle,$$,3.5,508,British,41.879309125108,-87.63117572477199,,,1.0916895727640967,ELEPHANT & CASTLE PUB RESTAURANT,06/20/2002
60603,Chicago,IL,Pub Royale,$$,2.5,3,British,41.8798638284247,-87.6306062936783,,,,,
60608,Chicago,IL,Pleasant House Pub,$$,4.5,708,British,41.85357,-87.64621,,,13.731957101286454,PLEASANT HOUSE PUB,12/07/2017
60613,Chicago,IL,The Globe Pub,$$,4.0,415,British,41.954487,-87.677776,,,23.288070571203086,THE GLOBE PUB,05/14/2018
60614,Chicago,IL,The Red Lion Pub,$$,4.0,155,British,41.9262503,-87.6502686,,,17.191258813195866,RED LION PUB,04/15/2011
60622,Chicago,IL,Pub Royale,$$,4.0,360,British,41.90286,-87.67916,,,20.81731484534821,PUB ROYALE,09/28/2016
60625,Chicago,IL,The Red Lion Lincoln Square,$$,4.0,148,British,41.9679049150299,-87.6937158119112,,,28.429973875264697,THE RED LION LINCOLN SQUARE,12/15/2016
60647,Chicago,IL,Owen & Engine,$$,4.0,1035,British,41.93047,-87.68823,,,20.100174899984204,OWEN & ENGINE,11/06/2017
60601,Chicago,IL,New Orleans Kitchen,$,3.5,63,Cajun/Creole,41.884739,-87.63133,,,31.484227722667978,NEW ORLEANS KITCHEN,11/16/2005
60601,Chicago,IL,Lagnaippe,$$,1.0,1,Cajun/Creole,41.885837554931605,-87.6213607788086,,,,,
60602,Chicago,IL,Heaven on Seven Wabash,$$,4.0,390,Cajun/Creole,41.88347,-87.62575,,,28.277850074158234,HEAVEN ON SEVEN,05/02/2018
60603,Chicago,IL,Urban Market,$$,3.0,57,Cajun/Creole,41.8816126,-87.629604,,,22.171399669490345,URBAN MARKET,03/13/2018
60605,Chicago,IL,Buddy Guy's Legends,$$,4.0,496,Cajun/Creole,41.8730157686049,-87.6262064974468,,,9.262652315670705,BUDDY GUY'S LEGENDS,09/01/2016
60605,Chicago,IL,Lowcountry South Loop,$$,4.0,137,Cajun/Creole,41.8682299,-87.62635,,,30.262823422856894,LOWCOUNTRY 2,11/28/2017
60607,Chicago,IL,Mad Boiler,$$,4.0,161,Cajun/Creole,41.881370000000004,-87.65381,,,22.355160022373415,MAD BOILER,06/01/2016
60607,Chicago,IL,Backdoor Saloon,$$,4.0,21,Cajun/Creole,41.88466,-87.64923,,,19.434227249761566,THE FRONT ROOM / BACK DOOR SALOON,02/21/2017
60607,Chicago,IL,DrinkHaus Supper Club,$$,3.0,65,Cajun/Creole,41.87831,-87.64805,,,31.514659974443685,DRINKHAUS BAR & GRILL,06/05/2018
60611,Chicago,IL,Bubba Gump Shrimp Co.,$$,3.0,485,Cajun/Creole,41.8914094,-87.60962909999999,,,,,
60613,Chicago,IL,Spoken Cafe,$,4.5,99,Cajun/Creole,41.961614998935794,-87.67503563431549,,,7.16784814325654,"Spoken, Chicago",07/12/2017
60614,Chicago,IL,Local Option,$$,3.5,365,Cajun/Creole,41.921953,-87.656166,,,18.281510772563117,THE LOCAL OPTION TAVERN,02/28/2017
60614,Chicago,IL,Asian Cajun,$$,4.0,225,Cajun/Creole,41.92604,-87.66852,,,17.430426618712985,ASIAN CAJUN,12/14/2017
60614,Chicago,IL,Captain's Catch,$$,4.0,103,Cajun/Creole,41.9321,-87.64435,,,16.017245471397796,CAPTAIN'S CATCH,12/20/2016
60614,Chicago,IL,Jumbo Crab,$$,5.0,2,Cajun/Creole,41.9250751,-87.66494490000001,,,,,
60616,Chicago,IL,Chef Luciano,$$,4.0,188,Cajun/Creole,41.8526205,-87.6250488,,,27.473420861416123,CHEF LUCIANO,05/04/2018
60616,Chicago,IL,Asian Cajun PLUS,$$,4.0,60,Cajun/Creole,41.85351179999999,-87.6269896,,,28.592524052633454,ASIAN CAJUN PLUS,10/31/2017
60617,Chicago,IL,Nita's Gumbo,$$,3.5,86,Cajun/Creole,41.747556972226704,-87.586419390213,,,38.27964205442086,NITA'S GUMBO,12/05/2017
60622,Chicago,IL,Fifolet,$$,4.0,194,Cajun/Creole,41.90351,-87.67653,,,22.28639154234322,Fifolet Cajun,10/01/2010
60622,Chicago,IL,Soule,$$,4.5,123,Cajun/Creole,41.89563,-87.67582,,,,,
60622,Chicago,IL,The Angry Crab,$$,3.5,238,Cajun/Creole,41.9054327842223,-87.66993307250351,,,9.42438331409907,ANGRY CRAB,07/10/2018
60640,Chicago,IL,New Orleans Seafood,$$,4.5,41,Cajun/Creole,41.9733425667309,-87.656897617771,,,10.151454414326528,NEW ORLEANS SEAFOOD INC,08/14/2017
60644,Chicago,IL,Jerk Taco Man,$,3.5,225,Cajun/Creole,41.87683,-87.72570999999999,,,16.61820901835847,JERK TACO MAN 1,05/17/2017
60645,Chicago,IL,Kizin Creole Restaurant,$$,4.0,40,Cajun/Creole,42.01927,-87.688076,,,19.2481375708406,Kizin Creole Restaurant,04/26/2017
60647,Chicago,IL,The Crab Pad,$$,4.5,374,Cajun/Creole,41.927440000000004,-87.70424,,,16.600677955000712,"THE CRAB PAD, LLC",07/02/2018
60653,Chicago,IL,The Cajun Connoisseur,$$,4.0,72,Cajun/Creole,41.8161985809246,-87.606238424778,,,27.339039831055704,THE CAJUN CONNOISSEUR,05/10/2017
60653,Chicago,IL,Norman's Bistro,$$,3.0,174,Cajun/Creole,41.81667,-87.60146,,,29.041743844208206,NORMAN'S,12/01/2016
60657,Chicago,IL,Lowcountry Lakeview,$$,4.5,494,Cajun/Creole,41.942883,-87.6528328,,,2.915407244182991,LOWCOUNTRY,02/07/2017
60659,Chicago,IL,The Angry Crab,$$,4.0,827,Cajun/Creole,41.98453320000001,-87.6972261,,,2.842523905187409,THE ANGRY CRAB,02/09/2017
60659,Chicago,IL,Saigon Bistro,$$,4.0,106,Cajun/Creole,41.995204,-87.699738,,,4.131887681165457,SAIGON BISTRO,10/24/2011
60660,Chicago,IL,Fireside Restaurant,$$,3.5,572,Cajun/Creole,41.9861937390532,-87.67450106375429,,,5.301685710907513,FIRESIDE TAVERN AND GRILL,07/11/2017
60661,Chicago,IL,JoKeR's Cajun Kitchen,$$,3.5,7,Cajun/Creole,41.8839695,-87.6410747,,,24.500214637499237,JOKER'S CAJUN KITCHEN,08/21/2018
60601,Chicago,IL,Mr. Brown's Lounge,$$,3.5,146,Caribbean,41.8866851,-87.62500990000001,,,,,
60609,Chicago,IL,Fire Jerk Jamaican Jerk Chicken,$,4.5,25,Caribbean,41.794402090505706,-87.6446318998933,,,,,
60612,Chicago,IL,Mr Brown's Lounge,$$,3.5,348,Caribbean,41.8956672160463,-87.68451254907379,,,0.728706342593791,MR. BROWN'S LOUNGE,11/04/2016
60614,Chicago,IL,Cocina TARASCAS Mexican Restaurant,$$,3.5,427,Caribbean,41.929950700000006,-87.6430564,,,,,
60614,Chicago,IL,The Wild Hare,$$,4.0,180,Caribbean,41.92951,-87.64918,,,12.064410958085265,WILD HARE,06/04/2018
60615,Chicago,IL,Ja' Grill Hyde Park,$$,3.5,405,Caribbean,41.8004951,-87.588829,,,16.976544622920162,JA GRILL HYDE PARK,07/03/2018
60615,Chicago,IL,Uncle Joe's Jerk Chicken,$$,3.5,195,Caribbean,41.802229499999996,-87.589422,,,13.08471163295278,JOE'S & KEN'S II,05/16/2018
60615,Chicago,IL,Nathan's Chicago Style,$,3.0,58,Caribbean,41.7996249,-87.5922875,,,1.42202288296706,NATHAN'S CHICAGO STYLE,05/10/2018
60616,Chicago,IL,14 Parish,$$,4.5,156,Caribbean,41.85008,-87.62326,,,27.654443940638565,14 PARISH,01/05/2017
60616,Chicago,IL,Jamaican Jerk King,$$,4.0,59,Caribbean,41.8311949,-87.621535,,,7.260011040707452,JAMAICAN JERK KING INC.,05/15/2018
60616,Chicago,IL,Jamaica Jerk Villa Bar & Grill,$$,2.5,139,Caribbean,41.8524,-87.62429,,,30.01136590166089,JERK VILLA BAR & GRILL,06/12/2017
60617,Chicago,IL,Jamaican Jerk Palace,$$,3.5,27,Caribbean,41.73895,-87.58595,,,10.809811042512667,JAMAICAN JERK PALACE,03/12/2018
60618,Chicago,IL,Cuba 312,$$,4.5,259,Caribbean,41.943481,-87.680633,,,20.027424509983234,CUBA 312,06/12/2017
60619,Chicago,IL,Tropic Island Chicken,$$,3.5,33,Caribbean,41.75094,-87.61046,,,17.014255972754345,TROPIC ISLAND JERK CHICKEN,09/20/2016
60619,Chicago,IL,Just Jerk Cafe,$$,3.5,15,Caribbean,41.7507781112255,-87.6204819604754,,,14.823601198824019,JUST JERK CAFE,12/21/2017
60619,Chicago,IL,Front Yard Jerk Grille,$$,3.5,11,Caribbean,41.7657149,-87.62202579999999,,,3.7123601297444067,Front Yard Jerk Grille,03/20/2017
60619,Chicago,IL,Jerk Taco Man,$$,2.5,21,Caribbean,41.7538245,-87.62446120000001,,,6.6859131673058,JERK TACO MAN,03/16/2018
60619,Chicago,IL,Chicago Smerqs,$$,4.5,3,Caribbean,41.7508826,-87.619275,,,10.396887078416697,CHICAGO SMERQS,05/10/2017
60619,Chicago,IL,Cannon's Jerk & Juice Bar,$$,2.5,11,Caribbean,41.758437952635795,-87.6138860732317,,,41.715287060051715,CANNONS JERK,05/15/2017
60619,Chicago,IL,Don's Caribbean Jerk Spot,$$,3.5,3,Caribbean,41.7514365,-87.6012272,,,7.782307015845668,DONS CARIBBEAN JERK SPOT,10/14/2008
60619,Chicago,IL,Campbell's Jerk,$$,1.0,7,Caribbean,41.73677,-87.61381,,,19.466780310692755,CAMPBELL'S JERK,05/05/2017
60620,Chicago,IL,Jamaica Jerk Villa,$$,3.5,82,Caribbean,41.75042,-87.64308,,,14.388819137140043,JAMAICA JERK VILLA,08/16/2018
60625,Chicago,IL,Pupuseria Restaurant Cuscatleco,$,4.0,54,Caribbean,41.9683421098996,-87.70707684418029,,,3.146263315212853,PUPUSERIA  & RESTAURANT EL CUSCATLECO,12/12/2016
60626,Chicago,IL,Caribbean American Bakery,$,4.0,67,Caribbean,42.01916,-87.6697,,,36.514466833143096,CARIBBEAN AMERICAN BAKING CO,10/11/2016
60626,Chicago,IL,Redz Belizean Restaurant,$,4.0,39,Caribbean,42.01963,-87.67271,,,20.796690836187523,REDZ BELIZEAN RESTAURANT LLC,01/19/2017
60628,Chicago,IL,Jamaican Gates Restaurant,$$,4.0,28,Caribbean,41.707832,-87.64323399999999,,,24.011677014544606,MIN WAH RESTAURANT,01/10/2002
60628,Chicago,IL,Park Island Jerk Chicken Inc,$,4.0,16,Caribbean,41.72132,-87.632,,,26.108779826152933,"PARK ISLAND JERK CHICKEN, INC.",05/10/2017
60628,Chicago,IL,Caribbean Jerk Palace,$$,3.5,2,Caribbean,41.7062651726149,-87.6432217285037,,,22.323309079184522,CARIBBEAN JERK PALACE III LLC,10/03/2018
60628,Chicago,IL,Heron Valley Jerk Chicken,$$,1.0,1,Caribbean,41.70704,-87.61329,,,20.16601931589957,HERON VALLEY JERK CHICKEN,09/09/2011
60629,Chicago,IL,Garifuna Flava,$$,4.5,282,Caribbean,41.77949,-87.68693,,,19.09185761225284,GARIFUNA FLAVA CARIBBEAN RESTAURANT,11/27/2017
60629,Chicago,IL,Ray's Island Grill,$,3.5,8,Caribbean,41.779201,-87.70248559999999,,,14.298599352577616,RAY'S ISLAND GRILL LLC,06/30/2015
60630,Chicago,IL,Señor Pan Cafe Tapas & Vinos,$$,4.0,136,Caribbean,41.96865,-87.74055,,,13.29141872699506,"SENOR PAN CAFE, TAPAS, Y VINOS",08/02/2017
60637,Chicago,IL,Jamaican Jerk Spice,$,2.5,38,Caribbean,41.776628,-87.606087,,,9.993350026342739,"JAMAICA JERK SPICE, INC",06/08/2017
60639,Chicago,IL,3-D's Jerk Chicken,$$,4.0,59,Caribbean,41.909246,-87.75893,,,,,
60642,Chicago,IL,Jerk Modern Jamaican Grill,$$,3.5,329,Caribbean,41.8963802,-87.6482277,,,,,
60643,Chicago,IL,That Jerk Spot,$,4.0,14,Caribbean,41.6875258192404,-87.6691449433565,,,,,
60643,Chicago,IL,Uncle Joe's Jerk,$$,3.0,38,Caribbean,41.7084888,-87.6555749,,,6.730843327869252,UNCLE JOE'S JERK CHICKEN & FISH,10/03/2017
60643,Chicago,IL,Island Vibes Jerk Chicken Restaurant,$$,3.0,34,Caribbean,41.7068849,-87.6589387,,,,,
60644,Chicago,IL,Super Chi Chi,$$,3.5,10,Caribbean,41.8799476623535,-87.7614059448242,,,27.129291726702963,SUPER CHI CHI RESTAURANT INC,05/13/2016
60647,Chicago,IL,Caribella,$$,4.0,55,Caribbean,41.92434,-87.711,,,25.482229895546173,CARIBELLA,06/13/2018
60649,Chicago,IL,Royal Caribbean Jerk,$,3.0,41,Caribbean,41.7663849,-87.5729533,,,21.522735271964773,ROYAL CARIBBEAN JERK LLC,07/22/2013
60649,Chicago,IL,Jr's Jamaica Restaurant,$$,4.0,13,Caribbean,41.7518931908665,-87.57064215838909,,,,,
60649,Chicago,IL,Tropic Island Jerk Chicken,$,3.5,10,Caribbean,41.7517249,-87.5774992,,,,,
60649,Chicago,IL,Jamaican Spot At 63rd,$$,5.0,1,Caribbean,41.7801208,-87.5783691,,,,,
60652,Chicago,IL,Caribbean Jerk Palace,$$,4.0,106,Caribbean,41.7497749,-87.71790990000001,,,4.76200302641324,CARRIBEAN JERK PALACE,03/17/2015
60657,Chicago,IL,Irie Jerk Bar and Grill,$$,4.0,160,Caribbean,41.943669951902706,-87.65397001057859,,,12.462686359820982,IRIE BAR & GRILLE,02/24/2017
60657,Chicago,IL,Trader Todd's,$$,3.0,335,Caribbean,41.9404521,-87.6543655,,,7.857659771672735,TRADER TODD'S RESTAURANT & BAR,01/31/2005
